ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,item_UPA,item_IPA,form_set,etym_notes,glossing_notes
203-272-1,,203,272,ravistaa,ravistaa,,,JL,272-a,,,,,rɑʋist̪ɑː,1,,
701-272-1,,701,272,rēpi,rēpi,,,WogWb,272-aa,,,,rēpi,reːpi ,5,From PFU ?*räppä- ?,
901-272-1,,901,272,torkičusa,torkičusa,,,SlNgaRus,272-ab,,,,torkičusa,torkiʧusɑ,27,,"'Shake, wake up by shaking'"
601-272-1,,601,272,ráz,ráz,,,FMSz,272-az,,,,,raːz,26,,
204-272-1,,204,272,puistoa,puistoa,,,KKSV,272-b,,,,,,2,,
207-272-1,,207,272,pudištada,pudištada,,,NRVS,272-b,,,,,,2,,
208-272-1,,208,272,puissella,puissella,,,InkmSk,272-b,,,,puissella,puisːelːɑ,2,,
209-272-1,,209,272,puisse̮ma,puisse̮ma,,,VKJMS,272-b,,,,puisse̮ma,puisːɤmɑ ,2,,
209-272-2,,209,272,"rapautte̮ma, rappama, raputte̮ma",rapautte̮ma,,,VKJMS,272-c,,,,"rapautte̮ma, rappama, raputte̮ma","rɑpɑutːɤmɑ, rɑpːɑmɑ, rɑputːɤmɑ ",3,,
209-272-3,,209,272,"rapautte̮ma, rappama, raputte̮ma",rappama,,,VKJMS,272-c,,,,"rapautte̮ma, rappama, raputte̮ma","rɑpɑutːɤmɑ, rɑpːɑmɑ, rɑputːɤmɑ ",3,,
209-272-4,,209,272,"rapautte̮ma, rappama, raputte̮ma",raputte̮ma,,,VKJMS,272-c,,,,"rapautte̮ma, rappama, raputte̮ma","rɑpɑutːɤmɑ, rɑpːɑmɑ, rɑputːɤmɑ ",3,,
210-272-1,,210,272,raputada,raputada,,,SVSk,272-c,,,,,rɑpːutːɑtɑ,3,,
211-272-1,,211,272,"raputama, rapahtama, rapahutma",raputama,,,VESr,272-c,,,,,,3,,
211-272-2,,211,272,"raputama, rapahtama, rapahutma",rapahtama,,,VESr,272-c,,,,,,3,,
211-272-3,,211,272,"raputama, rapahtama, rapahutma",rapahutma,,,VESr,272-c,,,,,,3,,
212-272-1,,212,272,veʾrštə,veʾrštə,,,LivWb,272-d,,,,,,4,Cogn. with Fin “väristää” 'make shiver',
212-272-2,,212,272,repptʹə ~ röpptʹə,repptʹə ~ röpptʹə,,,LivWb,272-e,,,,,,5,From PFU ?*räppä- ?,
105-272-1,,105,272,šluvgit,šluvgit,,,SSSg,272-f,,,,,,6,,
102-272-1,,102,272,firrʽkat,firrʽkat,,"Sic; for ""firrhkat""?",WbWlap,272-g,,,,,,7,,
104-272-1,,104,272,firkot,firkot,,,EZ,272-g,,,,,,7,,
301-272-1,,301,272,čukadʹems,čukadʹems,,,MordWb,272-h,,,,čukadʹems,ʧukɑdʲems ,8,,
301-272-2,,301,272,sornovtoms,sornovtoms,,,MordWb,272-i,,,,sornovtoms,sornovtoms,9,,
301-272-3,,301,272,tʹerńevtʹems,tʹerńevtʹems,,,MordWb,272-j,,,,tʹerńevtʹems,tʲerɲevtʲems,10,,
401-272-1,,401,272,čə̑tə̑rə̑ktem,čə̑tə̑rə̑ktem,,,SMSk;TscherWb,272-k,,,,čə̑tə̑rə̑ktem,ʧə̠tə̠rə̠ktem,11,,
401-272-2,,401,272,rüzem,rüzem,,,SMSk;TscherWb,272-l,,,,rüzem,ryzem,12,,
401-272-3,,401,272,loŋam,loŋam,,,SMSk;TscherWb,272-m,,,,loŋam,loŋɑm,13,,
501-272-1,,501,272,zurke̮dni̮,zurke̮dni̮,,,SyrjWsch,272-n,,,,zurke̮dni̮,zurkɤdnɯ ,14,,
501-272-2,,501,272,varke̮dni̮,varke̮dni̮,,,SyrjWsch,272-o,,,,varke̮dni̮,vɑrkɤdnɯ,15,,
907-272-1,,907,272,čupər-,čupər-,,,SolkWb,272-p,,,,čupər-,ʧupər-,16,,
504-272-1,,504,272,sezjani,sezjani,,,WotjWsch,272-q,,,,sezjani,sezjɑni ,17,,
101-272-1,,101,272,såvnjodh,såvnjodh,,,NSsNdb,272-r,,,,,,18,,
104-272-2,,104,272,sjavdnjot,sjavdnjot,,,EZ,272-r,,,,,,18,,
701-272-2,,701,272,rēχti,rēχti,,,WogWb,272-s,,,,rēχti,reːχti,19,,
902-272-1,,902,272,lyed°rəltye-,lyed°rəltye-,,,JurSWb,272-t,,,,,,20,,
807-272-1,,807,272,nö̆ɣǝt- ~ ṇö̆ɣǝt-,nö̆ɣǝt- ~ ṇö̆ɣǝt-,,,DEWbOstj,272-v,,,,"nö̆ɣət-, ṇö̆ɣət-","nø̆ɣət-, ɳø̆ɣət-",22,,
107-272-1,,107,272,puʹštted,puʹštted,,,SKosSk,272-w,,,,,,2,,
108-272-1,,108,272,pušš’te,pušš’te,,,WOLD,272-w,,,,,puʃːʲte,2,Rießler2009 does not note evidence for borrowing.,
503-272-1,,503,272,pi̮rke̮tni̮,pi̮rke̮tni̮,,,KoPRSl,272-x,,,,pi̮rke̮tni̮,pɯrkɤtnɯ ,24,,
503-272-2,,503,272,treke̮tni̮,treke̮tni̮,,,KoPRSl,272-y,,,,treke̮tni̮,trekɤtnɯ ,25,,
504-273-1,,504,273,[Form not found],,,"Cf. ""tšukna"" 'in the morning', deriv. from ""tšuk"", 'early'",WotjWsch,273-?,,,,,,?,[Form not found],
203-273-1,,203,273,aamu,aamu,,,JL,273-a,,,,,ɑːmu,1,,
204-273-1,,204,273,huomenes,huomenes,,,KKSV,273-b,,,,,,2,,
207-273-1,,207,273,homendez,homendez,,,VVS,273-b,,,,,,2,,
208-273-1,,208,273,hōmuz,hōmuz,,,InkmSk,273-b,,,,hōmuz,hoːmuz,2,,
209-273-1,,209,273,ōmnikko,ōmnikko,,,VKJMS,273-b,,,,ōmnikko,oːmnikːo ,2,,
210-273-1,,210,273,hommik,hommik,,,SVSk,273-b,,,,,homːik,2,,
211-273-1,,211,273,hummok ~ hummong,hummok ~ hummong,,,VESr,273-b,,,,,,2,,
212-273-1,,212,273,uòməg,uòməg,,,LivWb,273-b,,,,,,2,,
105-273-1,,105,273,iđit,iđit,,,SSSg,273-c,,,,,,3,,
106-273-1,,106,273,iiđeed,iiđeed,,,InsSSk,273-c,,,,,,3,,
107-273-1,,107,273,eeʹđääldõž,eeʹđääldõž,,,SKosSk,273-c,,,,,,3,,
101-273-1,,101,273,aerede,aerede,,,NSsNdb,273-d,,,,,,4,"Cf. ON ""árr"" 'early'",
102-273-1,,102,273,aarrada,aarrada,,,WbWlap,273-d,,,,,,4,"Cf. ON ""árr"" 'early'",
104-273-1,,104,273,árrat,árrat,,,EZ,273-d,,,,,,4,"Cf. ON ""árr"" 'early'",
107-273-2,,107,273,tueʹlääž,tueʹlääž,,,SKosSk,273-e,,,,,,5,,
301-273-1,,301,273,"valske, valskemarto",valske,,,MordWb,273-f,,,,"valske, valskemarto","vɑlske, vɑlskemɑrto",6,,
301-273-2,,301,273,"valske, valskemarto",valskemarto,,,MordWb,273-f,,,,"valske, valskemarto","vɑlske, vɑlskemɑrto",6,,
401-273-1,,401,273,er,er,,,SMSk;TscherWb,273-g,,,,er,er,7,,
501-273-1,,501,273,asi̮v,asi̮v,,,SyrjWsch,273-h,,,,asi̮v,ɑsɯv ,8,,
503-273-1,,503,273,asi̮v,asi̮v,,,KoPRSl,273-h,,,,asi̮v,ɑsɯv ,8,,
601-273-1,,601,273,reggel,reggel,,,FMSz,273-i,,,,,rɛɡːɛl,9,,
701-273-1,,701,273,χol,χol,,,WogWb,273-j,,,,χol,χol ,10,,
902-273-1,,902,273,xúb°ta,xúb°ta,,,JurSWb,273-k,,,,,,11,,
907-273-1,,907,273,qarə,qarə,,,SolkWb,273-l,,,,qarə,qɑrə ,12,,
108-273-1,,108,273,īnckenč,īnckenč,,,WOLD,273-m,,,,,iːnckentʃ,13,,
807-273-1,,807,273,ālǝŋ,ālǝŋ,,,DEWbOstj,273-n,,,,āləŋ,ɑːləŋ ,14,,
901-273-1,,901,273,küðiatu,küðiatu,,,SlNgaRus,273-o,,,,küδiatu,kyðiɑtu ,15,,
807-274-1,,807,274,[Form not found],,,,DEWbOstj,274-?,,,,,,?,[Form not found],
902-274-1,,902,274,[Form not found],,,,JurSWb,274-?,,,,,,?,[Form not found],
907-274-1,,907,274,[Form not found],,,,SolkWb,274-?,,,,,,?,[Form not found],
203-274-1,,203,274,puhdas,puhdas,,,JL,274-a,,,,,puxdɑs,1,,
204-274-1,,204,274,puhas,puhas,,,KKSV,274-a,,,,,,1,,
207-274-1,,207,274,puhtaz,puhtaz,,,VVS,274-a,,,,,,1,,
208-274-1,,208,274,puhaz,puhaz,,,InkmSk,274-a,,,,puhaz,puhɑz,1,,
209-274-1,,209,274,puhas,puhas,,,VKJMS,274-a,,,,puhas,puhɑs,1,,
210-274-1,,210,274,puhas,puhas,,,SVSk,274-a,,,,,puhɑs,1,,
211-274-1,,211,274,puhas,puhas,,,VESr,274-a,,,,,,1,,
212-274-1,,212,274,pūʾdəz,pūʾdəz,,,LivWb,274-a,,,,,,1,,
101-274-1,,101,274,raajne,raajne,,,NSsNdb,274-b,,,,,,2,,
102-274-1,,102,274,ràidna,ràidna,,,WbWlap,274-b,,,,,,2,,
104-274-1,,104,274,rájnas,rájnas,,,EZ,274-b,,,,,,2,,
105-274-1,,105,274,ráinnas,ráinnas,,,SSSg,274-b,,,,,,2,,
301-274-1,,301,274,vańks,vańks,,,MordWb,274-c,,,,vańks,vɑɲks,3,,
401-274-1,,401,274,jandar,jandar,,,SMSk;TscherWb,274-d,,,,jandar,jɑndɑr,4,,
401-274-2,,401,274,aru,aru,,,SMSk;TscherWb,274-e,,,,aru,ɑru ,5,,
501-274-1,,501,274,pelʹk,pelʹk,,,SyrjWsch,274-f,,,,pelʹk,peʎk ,6,,"'Agile, skillful, clean, tidy'"
503-274-1,,503,274,se̮ste̮m,se̮ste̮m,,"Caritive deriv. from ""se̮s"" 'dirt, dirtiness; dirty, unclean'",KoPRSl,274-g,,,,se̮ste̮m,sɤstɤm,7,,
504-274-1,,504,274,ćilki̮t,ćilki̮t,,,WotjWsch,274-h,,,,ćilki̮t,ʨilkɯt,8,,
504-274-2,,504,274,taza,taza,,,WotjWsch,274-i,,,,taza,tɑzɑ ,9,,
108-274-1,,108,274,čīllk,čīllk,,,WOLD,274-j,,,,,tʃiːlːk,10,,
601-274-1,,601,274,tiszta,tiszta,,,FMSz,274-k,,,,,tistɒ,11,,
209-274-2,,209,274,sīvo,sīvo,,,VKJMS,274-l,,,,sīvo,siːvo ,12,,
701-274-1,,701,274,sistam,sistam,,,WogWb,274-m,,,,sistam,sistɑm,7,,
901-274-1,,901,274,ńarajkuə,ńarajkuə,,,SlNgaRus,274-o,,,,ńarajkuə,ɲɑrɑjkuə ,13,,
105-274-2,,105,274,buhtis,buhtis,,,SSSg,274-p,,,,,,1,,
106-274-1,,106,274,putes,putes,,,InsSSk,274-p,,,,,,1,,
107-274-1,,107,274,puuʹttes,puuʹttes,,,SKosSk,274-p,,,,,,1,,
501-275-1,,501,275,[Form not found],,,,SyrjWsch,275-?,,,,,,?,[Form not found],
101-275-1,,101,275,vïjve,vïjve,,,NSsNdb,275-a,,,,,,1,,
102-275-1,,102,275,"vivva, vivvas",vivva,,,WbWlap,275-a,,,,,,1,,
102-275-2,,102,275,"vivva, vivvas",vivvas,,,WbWlap,275-a,,,,,,1,,
104-275-1,,104,275,vivva,vivva,,,EZ,275-a,,,,,,1,,
105-275-1,,105,275,vivva,vivva,,,SSSg,275-a,,,,,,1,,
106-275-1,,106,275,vivva,vivva,,,InsSSk,275-a,,,,,,1,,
107-275-1,,107,275,vivv,vivv,,,SKosSk,275-a,,,,,,1,,
108-275-1,,108,275,vɨvv,vɨvv,,,WOLD,275-a,,,,,vɨvː,1,,
203-275-1,,203,275,vävy,vävy,,,JL,275-a,,,,,ʋævy,1,,
204-275-1,,204,275,vävy,vävy,,,KKSV,275-a,,,,,,1,,
207-275-1,,207,275,vävu,vävu,,,VVS,275-a,,,,,,1,,
208-275-1,,208,275,vävü,vävü,,,InkmSk,275-a,,,,vävü,vævy ,1,,
209-275-1,,209,275,vävü,vävü,,,VKJMS,275-a,,,,vävü,vævy ,1,,
210-275-1,,210,275,"väi, väimees",väi,,,SVSk,275-a,,,,,"væi, væimeːs",1,,"Latter comp. with ""mees"" 'man'"
210-275-2,,210,275,"väi, väimees",väimees,,,SVSk,275-a,,,,,"væi, væimeːs",1,,"Latter comp. with ""mees"" 'man'"
211-275-1,,211,275,väü,väü,,,VESr,275-a,,,,,,1,,
401-275-1,,401,275,βeŋe,βeŋe,,,SMSk;TscherWb,275-a,,,,βeŋe,βeŋe ,1,,
601-275-1,,601,275,vő,vő,,,FMSz,275-a,,,,,vøː,1,,
807-275-1,,807,275,wo̭ŋ,wo̭ŋ,,,DEWbOstj,275-a,,,,wo̭ŋ,wo̝ŋ ,1,,
901-275-1,,901,275,biŋi,biŋi,,,SlNgaRus,275-a,,,,biŋi,biŋi ,1,,
902-275-1,,902,275,yiy°,yiy°,,,JurSWb,275-a,,,,,,1,,
907-275-1,,907,275,kuə̑nək,kuə̑nək,,,SolkWb,275-a,,,,kuə̑nək,kuə̠nək,1,,
212-275-1,,212,275,znùott,znùott,,,LivWb,275-b,,,,,,2,,
212-275-2,,212,275,tidàr-mìez,tidàr-mìez,,,LivWb,275-c,,,,,,3,,Lit. 'daughter-man'
107-275-2,,107,275,zeeʹtt,zeeʹtt,,,SKosSk,275-d,,,,,,4,,
108-275-2,,108,275,zeaht’,zeaht’,,,WOLD,275-d,,,,,zeahtʲ,4,,
301-275-1,,301,275,sodamo,sodamo,,,MordWb,275-e,,,,sodamo,sodɑmo,5,,
701-275-1,,701,275,wāps,wāps,,,WogWb,275-g,,,,wāps,wɑːps ,7,,
907-275-2,,907,275,emnä,emnä,,,SolkWb,275-h,,,,emnä,emnæ ,8,,
504-275-1,,504,275,emes-pi,emes-pi,,,WotjWsch,275-i,,,,emes-pi,emes-pi ,9,,"Comp.; ""pi"" 'son'"
503-275-1,,503,275,źatʹ,źatʹ,,,KoPRSl,275-j,,,,źatʹ,ʑɑtʲ ,4,,
102-276-1,,102,276,[Form not found],,,,WbWlap,276-?,,,,,,?,[Form not found],
104-276-1,,104,276,[Form not found],,,,EZ,276-?,,,,,,?,[Form not found],
701-276-1,,701,276,[Form not found],,,,WogWb,276-?,,,,,,?,[Form not found],
807-276-1,,807,276,[Form not found],,,,DEWbOstj,276-?,,,,,,?,[Form not found],
203-276-1,,203,276,kuuro,kuuro,,,JL,276-a,,,,,kuːro̞,1,,
204-276-1,,204,276,kuurnis,kuurnis,,,KKSV,276-a,,,,,,1,,
207-276-1,,207,276,kurdeh,kurdeh,,,VVS,276-a,,,,,,1,,
210-276-1,,210,276,kurt,kurt,,,SVSk,276-a,,,,,kurt,1,,
211-276-1,,211,276,kurt',kurt',,,VESr,276-a,,,,,,1,,
212-276-1,,212,276,kurrli ~ kūrli,kurrli ~ kūrli,,,LivWb,276-a,,,,,,1,,
101-276-1,,101,276,bieljehts,bieljehts,,,NSsNdb,276-b,,,,,,2,,Lit. 'earless'
105-276-1,,105,276,bealjẹheapmẹ,bealjẹheapmẹ,,,SSSg,276-b,,,,,,2,,Lit. 'earless'
106-276-1,,106,276,pe'ljittem,pe'ljittem,,,InsSSk,276-b,,,,,,2,,Lit. 'earless'
107-276-1,,107,276,"peeʹlljteʹm, peeʹlljteʹmes",peeʹlljteʹm,,,SKosSk,276-b,,,,,,2,,Lit. 'earless'
107-276-2,,107,276,"peeʹlljteʹm, peeʹlljteʹmes",peeʹlljteʹmes,,,SKosSk,276-b,,,,,,2,,Lit. 'earless'
108-276-1,,108,276,pielljxem,pielljxem,,,WOLD,276-b,,,,,pieʎːxem,2,,Lit. 'earless'
301-276-1,,301,276,pilʹevtʹeme,pilʹevtʹeme,,,MordWb,276-b,,,,pilʹevtʹeme,piʎevtʲeme,2,,Lit. 'earless'
501-276-1,,501,276,pelʹte̮m,pelʹte̮m,,,SyrjWsch,276-b,,,,pelʹte̮m,peʎtɤm,2,,Lit. 'earless'
503-276-1,,503,276,pelʹte̮m,pelʹte̮m,,,KoPRSl,276-b,,,,pelʹte̮m,peʎtɤm,2,,Lit. 'earless'
504-276-1,,504,276,pelʹtem,pelʹtem,,,WotjWsch,276-b,,,,pelʹtem,peʎtem,2,,Lit. 'earless'
301-276-2,,301,276,amaŕi,amaŕi,,,MordWb,276-c,,,,amaŕi,ɑmɑrʲi,3,,
301-276-3,,301,276,gluxoj,gluxoj,,,MordWb,276-d,,,,gluχoj,gluχoj,4,,
401-276-1,,401,276,soŋgə̑ra,soŋgə̑ra,,,SMSk;TscherWb,276-e,,,,soŋgə̑ra,soŋgə̠rɑ ,5,,
401-276-2,,401,276,čokrak,čokrak,,,SMSk;TscherWb,276-f,,,,čokrak,ʧokrɑk,6,,
601-276-1,,601,276,süket,süket,,,FMSz,276-g,,,,,ʃykɛt,7,,
902-276-1,,902,276,xasyə-,xasyə-,,"Deriv. from ""xa"" 'ear'",JurSWb,276-h,,,,,,8,,
907-276-1,,907,276,qō,qō,,This 'ear'; deriv. form used in meaning 'deaf',SolkWb,276-h,,,,qō,qoː,8,,
211-276-2,,211,276,hurr',hurr',,,VESr,276-i,,,,,,9,,
208-276-1,,208,276,klūhkoĭ,klūhkoĭ,,,InkmSk,276-j,,,,klūhkoĭ,kluːhkoĭ ,4,,
503-276-2,,503,276,oz ki̮v,oz ki̮v,,,KoPRSl,276-k,,,,oz_ki̮v,oz kɯv,11,,"Phrase used as noun, lit. 'does not hear'"
209-276-1,,209,276,gлuhoi,gлuhoi,,,VKJMS,276-l,,,,gluhoi,gluhoi,4,,
901-276-1,,901,276,dʹuntə̄,dʹuntə̄,,,SlNgaRus,276-m,,,,dʹuntə̄,dʲuntəː,12,,
203-277-1,,203,277,kadota,kadota,,,JL,277-a,,,,,kɑdo̞t̪ɑ,1,,
204-277-1,,204,277,kavota,kavota,,,KKSV,277-a,,,,,,1,,
207-277-1,,207,277,kadoda,kadoda,,,VVS,277-a,,,,,,1,,
209-277-1,,209,277,kaottuma,kaottuma,,,VKJMS,277-a,,,,kaottuma,kɑotːumɑ,1,,
210-277-1,,210,277,"kaduda, kaduma minna",kaduda,,,SVSk,277-a,,,,,"kɑtutɑ, kɑtumɑ minːɑ",1,,"Latter lit. 'go lost, missing'"
210-277-2,,210,277,"kaduda, kaduma minna",kaduma minna,,,SVSk,277-a,,,,,"kɑtutɑ, kɑtumɑ minːɑ",1,,"Latter lit. 'go lost, missing'"
211-277-1,,211,277,kaoma,kaoma,,,VESr,277-a,,,,,,1,,
212-277-1,,212,277,kaʾddə,kaʾddə,,,LivWb,277-a,,,,,,1,,
203-277-2,,203,277,hävitä,hävitä,,,JL,277-b,,,,,hæʋit̪æ,2,,
204-277-2,,204,277,hävitä,hävitä,,,KKSV,277-b,,,,,,2,,
208-277-1,,208,277,häviᴅä,häviᴅä,,,InkmSk,277-b,,,,häviᴅä,hævid̥æ,2,,
209-277-2,,209,277,ävimä,ävimä,,,VKJMS,277-b,,,,ävimä,ævimæ,2,,
211-277-2,,211,277,"häömä, häädümä",häömä,,,VESr,277-b,,,,,,2,,
211-277-3,,211,277,"häömä, häädümä",häädümä,,,VESr,277-b,,,,,,2,,
105-277-1,,105,277,láhppit,láhppit,,,SSSg,277-c,,,,,,3,,
106-277-1,,106,277,lappuđ,lappuđ,,,InsSSk,277-c,,,,,,3,,
107-277-1,,107,277,läppjed,läppjed,,,SKosSk,277-c,,,,,,3,,
102-277-1,,102,277,aaibanit,aaibanit,,,WbWlap,277-d,,,,,,4,,
104-277-1,,104,277,ájbanit,ájbanit,,,EZ,277-d,,,,,,4,,
107-277-2,,107,277,jaukkâd,jaukkâd,,,SKosSk,277-e,,,,,,5,,
902-277-1,,902,277,yoxo°,yoxo°,,,JurSWb,277-e,,,,,,5,,
301-277-1,,301,277,"jomams, jomśems",jomams,,,MordWb,277-f,,,,"jomams, jomśems","jomɑms, jomɕems",6,,
301-277-2,,301,277,"jomams, jomśems",jomśems,,,MordWb,277-f,,,,"jomams, jomśems","jomɑms, jomɕems",6,,
301-277-3,,301,277,kekšems,kekšems,,,MordWb,277-g,,,,kekšems,kekʃems ,7,,
401-277-1,,401,277,pə̑tem,pə̑tem,,,SMSk;TscherWb,277-h,,,,pə̑tem,pə̠tem,8,,
501-277-1,,501,277,vošni̮,vošni̮,,,SyrjWsch,277-i,,,,vošni̮,voʃnɯ,9,,
503-277-1,,503,277,e̮šni̮,e̮šni̮,,,KoPRSl,277-i,,,,e̮šni̮,ɤʃnɯ ,9,,
504-277-1,,504,277,i̮ši̮ni̮,i̮ši̮ni̮,,,WotjWsch,277-i,,,,i̮ši̮ni̮,ɯʃɯnɯ,9,,
601-277-1,,601,277,eltűnik,eltűnik,,,FMSz,277-j,,,,,ɛltyːnik,10,,
701-277-1,,701,277,pāteri,pāteri,,,WogWb,277-k,,,,pāteri,pɑːteri,11,,
907-277-1,,907,277,üru-,üru-,,,SolkWb,277-m,,,,üru-,yru- ,13,,
807-277-1,,807,277,mǝńtʹäɣǝl-,mǝńtʹäɣǝl-,,,DEWbOstj,277-n,,,,məńtʹäɣəl-,məɲtʲæɣəl-,14,,
209-277-3,,209,277,äpärtümä,äpärtümä,,,VKJMS,277-o,,,,äpärtümä,æpærtymæ ,15,,
101-277-1,,101,277,daajkedh,daajkedh,,,NSsNdb,277-p,,,,,,16,,
101-277-2,,101,277,gaarvanidh,gaarvanidh,,,NSsNdb,277-q,,,,,,17,,
101-277-3,,101,277,gaatodh,gaatodh,,,NSsNdb,277-r,,,,,,1,,
104-277-2,,104,277,gáhtot,gáhtot,,,EZ,277-r,,,,,,1,,
108-277-1,,108,277,kāde,kāde,,,WOLD,277-r,,,,,kaːde,1,Rießler2009 does not note evidence for borrowing.,
901-277-1,,901,277,si̮mbādʹa,si̮mbādʹa,,,SlNgaRus,277-s,,,,si̮mbādʹa,sɯmbɑːdʲɑ ,18,,"'Get smoothed out; disappear, vanish'"
807-278-1,,807,278,[Form not found],,,,DEWbOstj,278-?,,,,,,?,[Form not found],
907-278-1,,907,278,[Form not found],,,,SolkWb,278-?,,,,,,?,[Form not found],
107-278-1,,107,278,ääiʹjeld,ääiʹjeld,,,SKosSk,278-a,,,,,,1,From PFS *ajka 'time',
108-278-1,,108,278,ājkalt,ājkalt,,,WOLD,278-a,,,,,aːjkalt,1,From PFS *ajka 'time',
203-278-1,,203,278,aikaisin,aikaisin,,,JL,278-a,,,,,ɑikɑisin,1,From PFS *ajka 'time',
204-278-1,,204,278,"aivoiseh, aivoin ~ aijoin",aivoiseh,,,KKSV,278-a,,,,,,1,From PFS *ajka 'time',
204-278-2,,204,278,"aivoiseh, aivoin ~ aijoin",aivoin ~ aijoin,,,KKSV,278-a,,,,,,1,From PFS *ajka 'time',
207-278-1,,207,278,aigoiš,aigoiš,,,VVS,278-a,,,,,,1,From PFS *ajka 'time',
208-278-1,,208,278,aiɢaĭzē,aiɢaĭzē,,,InkmSk,278-a,,,,aiɢaĭzē,ɑig̊ɑĭzeː ,1,From PFS *ajka 'time',
203-278-2,,203,278,varhain,varhain,,,JL,278-b,,,,,ʋɑrxɑin,2,,
209-278-1,,209,278,varai,varai,,,VKJMS,278-b,,,,varai,vɑrɑi,2,,
210-278-1,,210,278,vara,vara,,,SVSk,278-b,,,,,vɑrɑ,2,,
211-278-1,,211,278,varra,varra,,,VESr,278-b,,,,,,2,,
212-278-1,,212,278,vaʾrrə,vaʾrrə,,,LivWb,278-b,,,,,,2,,
101-278-1,,101,278,"aareh, aarehke",aareh,,,NSsNdb,278-c,,,,,,3,,
101-278-2,,101,278,"aareh, aarehke",aarehke,,,NSsNdb,278-c,,,,,,3,,
104-278-1,,104,278,árabut,árabut,,,EZ,278-c,,,,,,3,,
105-278-1,,105,278,árrat,árrat,,,SSSg,278-c,,,,,,3,,
106-278-1,,106,278,aarrad,aarrad,,,InsSSk,278-c,,,,,,3,,
102-278-1,,102,278,ådˈnà,ådˈnà,,,WbWlap,278-d,,,,,,4,,
102-278-2,,102,278,pråhta,pråhta,,,WbWlap,278-e,,,,,,5,,
901-278-1,,901,278,merə,merə,,,SlNgaRus,278-f,,,,merə,merə ,6,,"'Quickly, early'"
902-278-1,,902,278,myer°h,myer°h,,,JurSWb,278-f,,,,,,6,,"'Quickly, soon, early'"
301-278-1,,301,278,rana,rana,,,MordWb,278-g,,,,rana,rɑnɑ ,7,,
401-278-1,,401,278,ondak,ondak,,,SMSk;TscherWb,278-h,,,,ondak,ondɑk,8,,
401-278-2,,401,278,"er, erak",er,,,SMSk;TscherWb,278-i,,,,"er, erak","er, erɑk ",9,,"Former 'early, morning'; latter deriv."
401-278-3,,401,278,"er, erak",erak,,,SMSk;TscherWb,278-i,,,,"er, erak","er, erɑk ",9,,"Former 'early, morning'; latter deriv."
501-278-1,,501,278,voʒ́,voʒ́,,,SyrjWsch,278-j,,,,voʒ́,voʥ ,10,,
503-278-1,,503,278,oʒ́,oʒ́,,,KoPRSl,278-j,,,,oʒ́,oʥ,10,,
601-278-1,,601,278,korán,korán,,,FMSz,278-k,,,,,koraːn,11,,
504-278-1,,504,278,tšuk,tšuk,,,WotjWsch,278-l,,,,čuk,ʧuk ,12,,
701-278-1,,701,278,ālpəl,ālpəl,,,WogWb,278-m,,,,ālpəl,ɑːlpəl,13,,
106-278-2,,106,278,tooláá,tooláá,,,InsSSk,278-n,,,,,,14,,
901-278-2,,901,278,məčidʹiˀia,məčidʹiˀia,,,SlNgaRus,278-o,,,,məčidʹiˀia,məʧidʲiʔiɑ,15,,"'Early; unripe, unready'"
901-279-1,,901,279,[No equivalent],,,,SlNgaRus,279-0,,,,,,0,[No equivalent],"Cf. ""abaˀa"" 'older sister'; ""ŋadʹa"" 'younger sister, younger brother, etc'; ""ŋahu"" 'older sister'"
902-279-1,,902,279,[No equivalent],,,"Cf. “nyabako” 'older sister'; “papa” 'younger sister, younger brother'",JurSWb,279-0,,,,,,0,[No equivalent],
0-279-1,,0,279,[Not reconstructable],,,,UEW;Sam88,279-?,,,,,,?,[Not reconstructable],
203-279-1,,203,279,"sisko, sisar",sisko,,,JL,279-a,,,,,"sisko̞, sisɑr",1,,
203-279-2,,203,279,"sisko, sisar",sisar,,,JL,279-a,,,,,"sisko̞, sisɑr",1,,
204-279-1,,204,279,sisär,sisär,,,KKSV,279-a,,,,,,1,,
207-279-1,,207,279,sizar,sizar,,,VVS,279-a,,,,,,1,,
208-279-1,,208,279,siar ~ sizar,siar ~ sizar,,,InkmSk,279-a,,,,"siar, sizar","siɑr, sizɑr",1,,
209-279-1,,209,279,se̮sar,se̮sar,,,VKJMS,279-a,,,,se̮sar,sɤsɑr,1,,
210-279-1,,210,279,sõsar,sõsar,,,SVSk,279-a,,,,,sɤsɑr,1,,
211-279-1,,211,279,sõsar',sõsar',,,VESr,279-a,,,,,,1,,
212-279-1,,212,279,se̮zàr ~ sizàr,se̮zàr ~ sizàr,,,LivWb,279-a,,,,,,1,,
301-279-1,,301,279,sazor,sazor,,,MordWb,279-a,,,,sazor,sɑzor,1,,
401-279-1,,401,279,šüžar,šüžar,,,SMSk;TscherWb,279-a,,,,šüžar,ʃyʒɑr,1,,'Younger sister'
504-279-1,,504,279,suzer,suzer,,,WotjWsch,279-a,,,,suzer,suzer,1,,'Younger sister'
210-279-2,,210,279,"õde, ões",õde,,,SVSk,279-b,,,,,"ɤte, ɤes",2,,
210-279-3,,210,279,"õde, ões",ões,,,SVSk,279-b,,,,,"ɤte, ɤes",2,,
101-279-1,,101,279,åabpa,åabpa,,,NSsNdb,279-c,,,,,,3,,
